154567,1377986493,4215.232,1,0,0,28
156339,1377986494,4136.441,1,0,0,28
158177,1377986495,4130.028,1,0,0,28
159621,1377986496,4129.3150000000005,1,2,0,28
161201,1377986497,4129.948,1,1,0,28
162815,1377986498,4178.28,1,0,0,28
164347,1377986499,4173.276,1,10,0,28
166023,1377986500,4222.728,1,0,0,28
167913,1377986501,4222.778,1,1,0,28
169489,1377986502,4203.419,1,0,0,28
171217,1377986503,4202.581999999999,1,1,0,28
172973,1377986504,4196.858,1,0,0,28
174675,1377986505,4209.1630000000005,1,10,0,28
176319,1377986506,4174.536,1,1,0,28
177933,1377986507,4140.744,1,0,0,28
179479,1377986508,4114.9400000000005,1,1,0,28
181001,1377986509,4115.58,1,0,0,28
182543,1377986510,4134.0470000000005,1,1,0,28
184219,1377986511,4142.285,1,0,0,28
185863,1377986512,4188.014999999999,1,0,0,28
187485,1377986513,4181.256,1,10,0,28
189227,1377986514,7801.09,1,0,0,28
190877,1377986515,4124.645,1,1,0,28
192635,1377986516,4176.035,1,0,0,28
194359,1377986517,4184.278,1,1,0,28
195789,1377986518,4166.034,1,0,0,28
197459,1377986519,4165.999,1,10,0,28
198945,1377986520,4175.7609999999995,1,0,0,28
200655,1377986521,4175.210999999999,1,1,0,28
202651,1377986522,4507.415,1,0,0,28
204513,1377986523,4190.0289999999995,1,1,0,28
206039,1377986524,4198.888,1,0,0,28
207691,1377986525,4187.309,1,10,0,28
209597,1377986526,8044.947,1,1,0,28
211395,1377986527,4172.5509999999995,1,0,0,28
212783,1377986528,4140.769,1,1,0,28
214261,1377986529,4148.731,1,0,0,28
215911,1377986530,4181.897,1,0,0,28
217561,1377986531,4184.094,1,10,0,28
219375,1377986532,4206.738,1,1,0,28
221003,1377986533,4236.164,1,0,0,28
222837,1377986534,4208.121,1,1,0,28
224535,1377986535,4219.813,1,0,0,28
226011,1377986536,4197.151,1,0,0,28
227673,1377986537,4190.053,1,10,0,28
229459,1377986538,4220.102,1,0,0,28
231131,1377986539,4070.4970000000003,1,1,0,28
232601,1377986540,4061.518,1,0,0,28
234267,1377986541,4149.247,1,1,0,28
236085,1377986542,4110.309,1,0,0,28
237867,1377986543,4118.517,1,10,0,28
239559,1377986544,4173.506,1,0,0,28
241201,1377986545,4178.492,1,1,0,28
242707,1377986546,4190.14,1,0,0,28
244353,1377986547,4212.008,1,1,0,28
246199,1377986548,4213.996999999999,1,0,0,28
247871,1377986549,4212.066,1,10,0,28
249219,1377986550,4186.161,1,1,0,28
250709,1377986551,4175.165,1,0,0,28
252271,1377986552,4168.311,1,1,0,28
254065,1377986553,4178.051,1,0,0,28
256439,1377986554,7849.754999999999,1,0,0,28
258079,1377986555,4257.731,1,10,0,28
259433,1377986556,4257.774,1,1,0,28
261067,1377986557,4203.303,1,0,0,28
262633,1377986558,4161.789,1,1,0,28
264093,1377986559,4151.116,1,10,0,28
265635,1377986560,4178.889999999999,1,0,0,28
267507,1377986561,4212.061,1,0,0,28
269667,1377986562,4218.281999999999,1,0,0,28
271143,1377986563,4138.786,1,10,0,28
272693,1377986564,4138.821,1,0,0,28
274555,1377986565,4139.391,1,1,0,28
276319,1377986566,4170.954,1,0,0,28
277797,1377986567,4144.863,1,10,0,28
279391,1377986568,4143.3,1,0,0,28
281163,1377986569,4183.552,1,10,0,28
282827,1377986570,4166.8910000000005,1,0,0,28
284349,1377986571,4198.568,1,10,0,28
285805,1377986572,4292.6720000000005,1,0,0,28
287409,1377986573,4190.297,1,10,0,28
289145,1377986574,4165.697,1,0,0,28
290913,1377986575,4227.4929999999995,1,10,0,28
292611,1377986576,4175.008,1,1,0,28
294257,1377986577,4171.361,1,0,0,28
295897,1377986578,4219.907,1,1,0,28
297353,1377986579,4201.624,1,10,0,28
299073,1377986580,4157.328,1,0,0,28
301009,1377986581,4300.857,1,10,0,28
302695,1377986582,4134.2080000000005,1,0,0,28
304343,1377986583,4154.816,1,1,0,28
306143,1377986584,4211.25,1,0,0,28
307607,1377986585,4221.3189999999995,1,10,0,28
309499,1377986586,4221.2789999999995,1,0,0,28
311277,1377986587,4246.604,1,10,0,28
312765,1377986588,4086.918,1,0,0,28
314285,1377986589,4141.811,1,10,0,28
315799,1377986590,4192.851,1,0,0,28
317383,1377986591,4264.081,1,10,0,28
319287,1377986592,4243.392,1,0,0,28
321053,1377986593,4303.619,1,10,0,28
322697,1377986594,4208.5740000000005,1,0,0,28
324169,1377986595,4157.0509999999995,1,10,0,28
325897,1377986596,4172.452,1,0,0,28
327697,1377986597,4140.874,1,10,0,28
329387,1377986598,4133.246999999999,1,0,0,28
331123,1377986599,4205.795,1,10,0,28
332819,1377986600,4178.91,1,1,0,28
334255,1377986601,4198.105,1,10,0,28
336143,1377986602,4175.676,1,0,0,28
337749,1377986603,4160.9890000000005,1,10,0,28
339459,1377986604,4160.267,1,0,0,28
341175,1377986605,4304.01,1,10,0,28
342764,1377986606,4145.562,1,1,0,28
344199,1377986607,4165.938,1,10,0,28
346239,1377986608,4177.314,1,0,0,28
347849,1377986609,4179.982,1,10,0,28
349381,1377986610,4179.65,1,0,0,28
351133,1377986611,4182.04,1,0,0,28
352705,1377986612,4147.311,1,1,0,28
354189,1377986613,4156.398,1,10,0,28
356027,1377986614,4188.862,1,0,0,28
357811,1377986615,4582.251,1,10,0,28
359643,1377986616,4151.342000000001,1,0,0,28
361097,1377986617,4155.889,1,10,0,28
362805,1377986618,4154.875,1,0,0,28
364753,1377986619,4307.365,1,10,0,28
366415,1377986620,4119.476,1,0,0,28
367863,1377986621,4254.344,1,10,0,28
369431,1377986622,4254.344,1,0,0,28
370697,1377986623,4137.701,1,2,0,28
372463,1377986624,4075.139,1,0,0,28
374091,1377986625,4151.993,1,2,0,28
375775,1377986626,4152.6359999999995,1,0,0,28
377291,1377986627,4142.052,1,2,0,28
378953,1377986628,4243.457,1,0,0,28
380485,1377986629,7781.233,1,2,0,28
382205,1377986630,4160.705999999999,1,0,0,28
383799,1377986631,4196.414,1,2,0,28
385667,1377986632,4176.255,1,0,0,28
387399,1377986633,4258.441,1,2,0,28
388971,1377986634,4225.402,1,1,0,28
390571,1377986635,4188.854,1,2,0,28
392331,1377986636,4168.476,1,0,0,28
394121,1377986637,4515.389,1,2,0,28
395803,1377986638,4234.721,1,0,0,28
397441,1377986639,4247.387,1,2,0,28
399415,1377986640,4143.292,1,0,0,28
401179,1377986641,4190.205,1,0,0,28
402701,1377986642,4192.5650000000005,1,0,0,28
404227,1377986643,4160.054,1,2,0,28
405591,1377986644,4201.2970000000005,1,0,0,28
407073,1377986645,4198.6849999999995,1,2,0,28
409095,1377986646,4234.944,1,0,0,28
410971,1377986647,7765.947,1,1,0,28
412661,1377986648,4187.04,1,1,0,28
414171,1377986649,4156.762,1,2,0,28
415677,1377986650,4186.46,1,0,0,28
417327,1377986651,4177.570000000001,1,2,0,28
419195,1377986652,4178.042,1,0,0,28
421025,1377986653,7862.965,1,0,0,28
422595,1377986654,4264.405000000001,1,0,0,28
423791,1377986655,4260.648999999999,1,2,0,28
425609,1377986656,4160.223,1,0,0,28
427439,1377986657,4569.094,1,2,0,28
429295,1377986658,4210.365000000001,1,0,0,28
431001,1377986659,7812.352,1,1,0,28
432515,1377986660,4159.194,1,0,0,28
433989,1377986661,4198.653,1,2,0,28
435851,1377986662,4175.809,1,0,0,28
437467,1377986663,4230.683,1,2,0,28
439161,1377986664,4230.606,1,0,0,28
440835,1377986665,4607.582,1,2,0,28
442177,1377986666,4223.0599999999995,1,1,0,28
444003,1377986667,4232.313,1,0,0,28
445991,1377986668,4225.722,1,1,0,28
447537,1377986669,7733.76,1,2,0,28
449103,1377986670,4092.174,1,0,0,28
450503,1377986671,4503.858,1,1,0,28
452461,1377986672,4146.427,1,0,0,28
454503,1377986673,7837.734,1,0,0,28
456055,1377986674,4178.113,1,1,0,28
457401,1377986675,4163.963,1,2,0,28
459247,1377986676,4163.916,1,0,0,28
460973,1377986677,7953.3150000000005,1,2,0,28
462667,1377986678,4276.147,1,0,0,28
464279,1377986679,4189.119,1,0,0,28
465801,1377986680,4192.94,1,1,0,28
467183,1377986681,4138.796,1,2,0,28
468415,1377986682,4138.9130000000005,1,0,0,28
470101,1377986683,4191.568,1,1,0,28
472039,1377986684,4202.55,1,0,0,28
474055,1377986685,4592.236,1,0,0,28
475789,1377986686,4298.0650000000005,1,0,0,28
477271,1377986687,4237.919,1,2,0,28
478925,1377986688,4148.386,1,1,0,28
480771,1377986689,4473.496,1,0,0,28
482611,1377986690,4109.067,1,1,0,28
484485,1377986691,7740.6900000000005,1,0,0,28
485855,1377986692,4073.339,1,10,0,28
487081,1377986693,4073.873,1,1,0,28
488603,1377986694,4074.534,1,0,0,28
490299,1377986695,4059.866,1,1,0,28
491905,1377986696,4198.728,1,10,0,28
493759,1377986697,4243.687,1,0,0,28
495683,1377986698,4427.079,1,0,0,28
497253,1377986699,4612.122,1,3,0,28
498885,1377986700,4281.146000000001,1,1,0,28
500635,1377986701,4239.311,1,0,0,28
502409,1377986702,4200.286,1,1,0,28
504091,1377986703,4163.0419999999995,1,0,0,28
505883,1377986704,4172.978,1,1,0,28
507543,1377986705,4227.796,1,0,1,28
509209,1377986706,4228.12,1,0,0,28
511033,1377986707,4537.956,1,1,0,28
512381,1377986708,4176.924,1,0,0,28
513459,1377986709,4178.972,1,1,0,28
514935,1377986710,4179.209,1,0,0,28
516967,1377986711,4138.286,1,0,0,28
518709,1377986712,4223.971,1,10,0,28
520353,1377986713,4235.656,1,0,0,28
521827,1377986714,4237.924,1,1,0,28
523539,1377986715,4584.43,1,0,0,28
525509,1377986716,4241.836,1,10,0,28
527367,1377986717,4185.416,1,0,0,28
529103,1377986718,4239.432,1,10,0,28
530799,1377986719,4127.681,1,1,0,28
532053,1377986720,4214.004,1,0,0,28
533585,1377986721,4120.983,1,1,0,28
535381,1377986722,4129.772,1,10,0,28
537223,1377986723,4138.017,1,0,0,28
538819,1377986724,4277.55,1,10,0,28
540359,1377986725,4146.268,1,1,0,28
541829,1377986726,4181.153,1,0,0,28
543695,1377986727,4265.3769999999995,1,1,0,28
545529,1377986728,4272.265,1,10,0,28
547365,1377986729,4221.264,1,0,0,28
549297,1377986730,4377.336,1,10,0,28
550921,1377986731,7851.644,1,0,0,28
552115,1377986732,4270.2119999999995,1,1,0,28
553773,1377986733,4202.813,1,0,0,28
555859,1377986734,4203.365,1,10,0,28
557455,1377986735,4501.666,1,0,0,28
558791,1377986736,4148.048,1,1,0,28
560715,1377986737,7786.011,1,0,0,28
562673,1377986738,4146.3589999999995,1,10,0,28
564111,1377986739,4119.036,1,1,0,28
565241,1377986740,4109.991,1,2,0,28
567037,1377986741,7827.35,1,0,0,28
568825,1377986742,4177.722000000001,1,0,0,28
570575,1377986743,4170.366,1,0,0,28
572389,1377986744,4171.015,1,10,0,28
574057,1377986745,4184.317,1,0,0,28
575375,1377986746,4136.463,1,1,0,28
576941,1377986747,4124.46,1,0,0,28
578545,1377986748,4137.354,1,2,0,28
580317,1377986749,7807.797,1,0,0,28
581767,1377986750,4210.723,1,2,0,28
583423,1377986751,4238.424,1,0,0,28
585235,1377986752,4226.149,1,1,0,28
587039,1377986753,4205.5470000000005,1,0,0,28
588835,1377986754,4256.835,1,2,0,28
590201,1377986755,4214.826,1,0,0,28
591845,1377986756,4216.5019999999995,1,1,0,28
593733,1377986757,4545.84,1,0,0,28
595405,1377986758,4208.712,1,1,0,28
597131,1377986759,4173.484,1,0,0,28
598723,1377986760,4182.579,1,2,0,28
600501,1377986761,4226.841,1,0,0,28
602311,1377986762,4309.281,1,1,0,28
603845,1377986763,4257.405,1,0,0,28
605337,1377986764,4259.162,1,1,0,28
606989,1377986765,4122.255999999999,1,0,0,28
608805,1377986766,4120.45,1,10,0,28
610635,1377986767,4201.654,1,0,0,28
612063,1377986768,4197.195,1,2,0,28
613637,1377986769,4214.411,1,1,0,28
615299,1377986770,4186.484,1,2,0,28
617115,1377986771,4181.012,1,0,0,28
619005,1377986772,4141.563,1,0,0,28
620591,1377986773,4143.897,1,1,0,28
622069,1377986774,4153.137000000001,1,2,0,28
624045,1377986775,4193.467,1,0,0,28
625479,1377986776,4153.277,1,2,0,28
626901,1377986777,4153.0830000000005,1,0,0,28
628505,1377986778,4151.0599999999995,1,0,0,28
630087,1377986779,4104.822999999999,1,0,0,28
631393,1377986780,4150.567,1,2,0,28
633267,1377986781,4231.136,1,0,0,28
635231,1377986782,4231.371,1,2,0,28
637129,1377986783,7932.552,1,0,0,28
639071,1377986784,4201.256,1,1,0,28
640605,1377986785,4209.554,1,0,0,28
642115,1377986786,4208.595,1,2,0,28
643963,1377986787,4201.876,1,0,0,28
645861,1377986788,4253.873,1,2,0,28
647407,1377986789,4277.795,1,1,0,28
648587,1377986790,4277.844999999999,1,2,0,28
650393,1377986791,4101.612,1,0,0,28
652163,1377986792,4206.938999999999,1,2,0,28
653575,1377986793,4207.438999999999,1,0,0,28
655181,1377986794,4194.655,1,0,0,28
657015,1377986795,4133.777,1,1,0,28
658673,1377986796,4196.394,1,2,0,28
660491,1377986797,4252.157,1,0,0,28
662095,1377986798,4164.918,1,2,0,28
663481,1377986799,4104.4890000000005,1,0,0,28
664979,1377986800,4103.598,1,0,0,28
666611,1377986801,4220.875999999999,1,10,0,28
668317,1377986802,4226.0689999999995,1,0,0,28
670119,1377986803,4177.457,1,1,0,28
671739,1377986804,4197.7970000000005,1,0,0,28
673273,1377986805,4130.301,1,1,0,28
675099,1377986806,4138.804,1,0,0,28
677045,1377986807,4217.157,1,1,0,28
678719,1377986808,4228.526,1,2,0,28
680367,1377986809,4182.4619999999995,1,0,0,28
681957,1377986810,4256.681,1,2,0,28
683527,1377986811,4179.525,1,0,0,28
685318,1377986812,4169.293000000001,1,0,0,28
687147,1377986813,4257.081,1,1,0,28
688663,1377986814,4295.094,1,2,0,28
690429,1377986815,4224.886,1,0,0,28
692247,1377986816,4248.879,1,0,0,28
693759,1377986817,4257.74,1,0,0,28
695281,1377986818,4292.364,1,2,0,28
696947,1377986819,4191.581,1,1,0,28
698779,1377986820,4174.102,1,0,0,28
700525,1377986821,4215.045,1,0,0,28
702067,1377986822,4208.787,1,2,0,28
703857,1377986823,4199.8150000000005,1,0,0,28
705643,1377986824,4164.209000000001,1,2,0,28
707035,1377986825,4164.398,1,1,0,28
708789,1377986826,4151.559,1,0,0,28
710475,1377986827,4138.277,1,0,0,28
711843,1377986828,4139.811,1,2,0,28
713509,1377986829,4299.42,1,1,0,28
715495,1377986830,4303.671,1,0,0,28
717271,1377986831,4213.321,1,0,0,28
718777,1377986832,4129.171,1,2,0,28
720439,1377986833,4348.184,1,1,0,28
722221,1377986834,4222.312,1,0,0,28
723883,1377986835,4222.983,1,10,0,28
725387,1377986836,4233.695,1,1,0,28
727033,1377986837,4201.491,1,0,0,28
728691,1377986838,4121.983,1,1,0,28
730509,1377986839,4172.957,1,0,0,28
732323,1377986840,4212.105,1,0,0,28
733991,1377986841,4215.699,1,1,0,28
735413,1377986842,4213.77,1,2,0,28
736955,1377986843,4131.217,1,0,0,28
738339,1377986844,4192.148999999999,1,1,0,28
740127,1377986845,4265.334,1,0,0,28
742123,1377986846,4295.407999999999,1,0,0,28
743765,1377986847,4285.164000000001,1,1,0,28
745237,1377986848,4248.855,1,4,1,28
746613,1377986849,4200.389999999999,1,0,0,28
748465,1377986850,4200.794,1,0,0,28
750549,1377986851,4247.273,1,1,0,28
752099,1377986852,4274.45,1,6,0,28
753523,1377986853,4193.737999999999,1,0,0,28
755211,1377986854,4222.43,1,1,0,28
756557,1377986855,4152.227,1,0,0,28
758409,1377986856,4148.415,1,0,0,28
760493,1377986857,4211.108,1,1,0,28
762043,1377986858,4226.234,1,6,0,28
763467,1377986859,4202.6720000000005,1,0,0,28
765155,1377986860,4277.617,1,1,0,28
766325,1377986861,4198.718,1,0,0,28
768349,1377986862,4200.076,1,0,0,28
770577,1377986863,4269.42,1,0,0,28
772113,1377986864,4271.014999999999,1,6,0,28
773271,1377986865,4185.6140000000005,1,1,0,28
774769,1377986866,4218.888,1,0,0,28
776585,1377986867,4150.263,1,1,0,28
778569,1377986868,4259.259999999999,1,0,0,28
780487,1377986869,4244.327,1,10,0,28
782011,1377986870,4164.46,1,0,0,28
783215,1377986871,4128.051,1,1,0,28
784855,1377986872,4129.557,1,0,0,28
786683,1377986873,4133.264,1,1,0,28
788501,1377986874,4166.861,1,0,0,28
790587,1377986875,4206.651,1,10,0,28
792123,1377986876,4194.823,1,0,0,28
793157,1377986877,4192.311,1,1,0,28
794705,1377986878,4200.862,1,0,0,28
796231,1377986879,4146.468,1,1,0,28
798213,1377986880,4146.479,1,0,0,28
800405,1377986881,7796.364,1,10,0,28
801915,1377986882,4136.166,1,1,0,28
803241,1377986883,4183.962,1,0,0,28
805129,1377986884,4177.597,1,1,0,28
806723,1377986885,4325.2699999999995,1,0,0,28
808575,1377986886,4269.618,1,0,0,28
810637,1377986887,4189.995,1,10,0,28
812169,1377986888,4141.576,1,1,0,28
813495,1377986889,4129.592,1,0,0,28
815229,1377986890,4130.437,1,1,0,28
816793,1377986891,4208.398,1,0,0,28
818533,1377986892,4249.43,1,1,0,28
820105,1377986893,4228.599,1,0,0,28
821937,1377986894,4196.851000000001,1,0,0,28
823587,1377986895,4203.724,1,2,0,28
825157,1377986896,4179.567,1,0,0,28
826753,1377986897,4151.468,1,1,0,28
828461,1377986898,4191.346,1,0,0,28
829909,1377986899,4238.762,1,1,0,28
831383,1377986900,4220.24,1,0,0,28
833229,1377986901,4215.812,1,1,0,28
835183,1377986902,4192.2,1,1,0,28
836987,1377986903,4202.603999999999,1,0,0,28
838529,1377986904,4209.53,1,1,0,28
840015,1377986905,4216.057,1,0,0,28
841817,1377986906,4234.649,1,1,0,28
843597,1377986907,4206.278,1,0,0,28
845273,1377986908,4211.197,1,0,0,28
846791,1377986909,4250.175,1,1,0,28
848289,1377986910,4133.332,1,0,0,28
849975,1377986911,4127.98,1,1,0,28
851767,1377986912,4232.393,1,0,0,28
853413,1377986913,4183.561,1,2,0,28
854811,1377986914,4184.366,1,0,0,28
856589,1377986915,4150.881,1,1,0,28
858603,1377986916,4503.291,1,0,0,28
860231,1377986917,4057.99,1,1,0,28
861841,1377986918,4148.753,1,0,0,28
863543,1377986919,4150.985,1,1,0,28
865221,1377986920,4155.092,1,0,0,28
866859,1377986921,4165.365,1,1,0,28
868547,1377986922,4228.247,1,0,0,28
870175,1377986923,4289.302,1,1,0,28
871785,1377986924,4130.477,1,0,0,28
873475,1377986925,4130.186,1,1,0,28
875105,1377986926,4130.7919999999995,1,0,0,28
876647,1377986927,4127.7,1,1,0,28
878155,1377986928,4117.201,1,0,0,28
879777,1377986929,4135.42,1,1,0,28
881615,1377986930,4185.04,1,0,0,28
883573,1377986931,4179.066,1,1,0,28
885291,1377986932,4149.012,1,1,0,28
886923,1377986933,4159.568,1,0,0,28
888673,1377986934,7757.481,1,1,0,28
890179,1377986935,4114.317,1,0,0,28
891683,1377986936,4249.482,1,1,0,28
893337,1377986937,4251.43,1,0,0,28
895151,1377986938,4194.03,1,1,0,28
896819,1377986939,4219.628,1,0,0,28
898293,1377986940,4210.898999999999,1,1,0,28
900111,1377986941,4209.248,1,0,0,28
901937,1377986942,4587.913,1,1,0,28
903755,1377986943,4223.021,1,0,0,28
905479,1377986944,4165.728,1,1,0,28
906745,1377986945,4144.8099999999995,1,0,0,28
908303,1377986946,4143.728,1,1,0,28
909783,1377986947,4187.098,1,0,0,28
911055,1377986948,7846.965999999999,1,1,0,28
912909,1377986949,4193.446,1,0,0,28
914931,1377986950,4212.601000000001,1,1,0,28
916677,1377986951,4173.4349999999995,1,0,0,28
918415,1377986952,4537.096,1,1,0,28
920025,1377986953,4171.164000000001,1,0,0,28
921951,1377986954,7699.765,1,1,0,28
923635,1377986955,4112.58,1,0,0,28
925249,1377986956,4170.722,1,0,0,28
926779,1377986957,4166.4439999999995,1,1,0,28
928229,1377986958,4150.121,1,0,0,28
930291,1377986959,4151.5689999999995,1,1,0,28
931759,1377986960,4484.085999999999,1,0,0,28
933407,1377986961,4149.6269999999995,1,1,0,28
935355,1377986962,4194.675,1,0,0,28
936899,1377986963,4167.139,1,1,0,28
938357,1377986964,4083.2540000000004,1,0,0,28
940211,1377986965,4080.5280000000002,1,1,0,28
941757,1377986966,4498.489,1,0,0,28
943387,1377986967,4121.054,1,10,0,28
945215,1377986968,4181.183999999999,1,0,0,28
946769,1377986969,4185.826999999999,1,1,0,28
948685,1377986970,4204.311,1,0,0,28
950479,1377986971,4168.431,1,1,0,28
951981,1377986972,4151.648999999999,1,0,0,28
953499,1377986973,4151.795,1,1,0,28
954657,1377986974,4163.39,1,0,0,28
956543,1377986975,4160.445,1,1,0,28
958753,1377986976,7809.534000000001,1,1,0,28
960111,1377986977,4186.543,1,0,0,28
961615,1377986978,4180.504,1,1,0,28
963307,1377986979,4181.838000000001,1,0,0,28
964617,1377986980,4210.762000000001,1,1,0,28
966625,1377986981,4210.267000000001,1,0,0,28
968529,1377986982,7791.646,1,1,0,28
969857,1377986983,4188.484,1,0,0,28
971397,1377986984,4159.106,1,1,0,28
973189,1377986985,4150.983,1,0,0,28
974841,1377986986,4218.3910000000005,1,0,0,28
976697,1377986987,4231.025,1,10,0,28
978739,1377986988,7768.460999999999,1,1,0,28
980275,1377986989,4140.34,1,0,0,28
981275,1377986990,4219.532,1,1,0,28
982951,1377986991,4220.009,1,0,0,28
984743,1377986992,4202.723,1,1,0,28
986589,1377986993,4201.945,1,0,0,28
988349,1377986994,4531.488,1,0,0,28
989921,1377986995,4207.326,1,1,0,28
991345,1377986996,4244.609,1,0,0,28
993069,1377986997,4244.803,1,1,0,28
994671,1377986998,4218.64,1,0,0,28
996375,1377986999,4213.679,1,1,0,28
997879,1377987000,4230.764,1,0,0,28
999601,1377987001,4234.477,1,1,0,28
1001361,1377987002,4490.425,1,0,0,28
1003225,1377987003,4146.54,1,1,0,28
1004771,1377987004,7823.938,1,0,0,28
1006319,1377987005,4188.5470000000005,1,1,0,28
1007839,1377987006,4171.256,1,1,0,28
1009515,1377987007,4170.259,1,0,0,28
1011463,1377987008,4156.329,1,1,0,28
1013309,1377987009,4194.465,1,0,0,28
1014857,1377987010,7809.6,1,1,0,28
1016409,1377987011,4238.788,1,0,0,28
1017925,1377987012,4189.094999999999,1,1,0,28
1019617,1377987013,4182.331,1,0,0,28
1021407,1377987014,4163.807,1,1,0,28
1023535,1377987015,4148.741,1,0,0,28
1025287,1377987016,7825.805,1,1,0,28
1026529,1377987017,4203.335,1,10,0,28
1027893,1377987018,4191.189,1,0,0,28
1029551,1377987019,4209.8679999999995,1,0,0,28
1031193,1377987020,4176.7609999999995,1,0,0,28
1033027,1377987021,4174.848,1,1,0,28
1034783,1377987022,4187.378,1,0,0,28
1036457,1377987023,4123.755,1,1,0,28
1038227,1377987024,4197.754,1,0,0,28
1039925,1377987025,4197.267,1,1,0,28
1041489,1377987026,4160.584,1,0,0,28
1043229,1377987027,4202.715,1,1,0,28
1044667,1377987028,4226.303,1,0,0,28
1046235,1377987029,4210.914000000001,1,10,0,28
1047927,1377987030,4197.7880000000005,1,1,0,28
1049949,1377987031,4197.2119999999995,1,0,0,28
1051689,1377987032,4143.08,1,1,0,28
1053385,1377987033,4148.698,1,0,0,28
1055153,1377987034,4163.631,1,1,0,28
1056801,1377987035,4138.426,1,10,0,28
1058271,1377987036,4076.572,1,0,0,28
1059935,1377987037,4087.256,1,0,0,28
1061303,1377987038,4094.43,1,0,0,28
1062997,1377987039,4099.913,1,1,0,28
1064895,1377987040,7837.5070000000005,1,0,0,28
1066291,1377987041,4184.874,1,10,0,28
1067805,1377987042,4184.874,1,0,0,28
1069783,1377987043,4192.392,1,1,0,28
1071367,1377987044,7759.549,1,0,0,28
